month,signal_1m_gross_return,signal_1m_net_return,signal_1m_cash_collateral_return,signal_1m_portfolio_vol_scalar,signal_1m_gross_exposure,signal_1m_turnover,signal_1m_transaction_cost,signal_3m_gross_return,signal_3m_net_return,signal_3m_cash_collateral_return,signal_3m_portfolio_vol_scalar,signal_3m_gross_exposure,signal_3m_turnover,signal_3m_transaction_cost,signal_6m_gross_return,signal_6m_net_return,signal_6m_cash_collateral_return,signal_6m_portfolio_vol_scalar,signal_6m_gross_exposure,signal_6m_turnover,signal_6m_transaction_cost,signal_12m_gross_return,signal_12m_net_return,signal_12m_cash_collateral_return,signal_12m_portfolio_vol_scalar,signal_12m_gross_exposure,signal_12m_turnover,signal_12m_transaction_cost,mf_1_3_12_gross_return,mf_1_3_12_net_return,mf_1_3_12_cash_collateral_return,mf_1_3_12_portfolio_vol_scalar,mf_1_3_12_gross_exposure,mf_1_3_12_turnover,mf_1_3_12_transaction_cost,mf_1_6_12_gross_return,mf_1_6_12_net_return,mf_1_6_12_cash_collateral_return,mf_1_6_12_portfolio_vol_scalar,mf_1_6_12_gross_exposure,mf_1_6_12_turnover,mf_1_6_12_transaction_cost,active_equity,active_bond,active_commodity,active_currency,active_sectors
1927-01,0.0190317358837,0.0179267664211,0.00327373971032,1.82831188796,4.54593169127,1.3312692809,0.000399380784269,0.01739327201,0.0143120860916,0.00327373971032,1.88808325017,4.7729389338,7.918657467,0.0023755972401,0.0191612368544,0.0181858539289,0.00327373971032,1.91048483953,4.59719263746,0.899314157333,0.0002697942472,0.0201764108955,0.0194646828046,0.00327373971032,1.87544498941,4.84629801218,0.0204647085769,6.13941257307e-06,0.0215963069464,0.0198497976649,0.00327373971032,2.33961193423,5.54948224394,3.46973534389,0.00104092060317,0.0228495034981,0.0218427146876,0.00327373971032,2.38817967291,5.71319533856,1.00400044075,0.000301200132224,1,1,4,0,3
1927-02,0.0197138665549,0.0188633382237,0.00327373971032,1.84616516221,4.58005595956,0.483132176321,0.000144939652896,0.0234784769628,0.0227609248879,0.00327373971032,1.90837309471,4.81281692241,0.0398779886072,1.19633965822e-05,0.0235921201141,0.0227981206178,0.00327373971032,1.93300238141,4.64131452174,0.294702726621,8.84108179862e-05,0.0275366383008,0.0268106215218,0.00327373971032,1.90350930736,4.91439168125,0.068093669063,2.04281007189e-05,0.0285790405398,0.0277984585578,0.00327373971032,2.36728697216,5.50133954889,0.249977678935,7.49933036804e-05,0.0298833635032,0.0290706151059,0.00327373971032,2.41677924555,5.55651213744,0.357199063436,0.000107159719031,1,1,4,0,3
1927-03,0.0228012094955,0.0220111529567,0.00327373971032,1.86344575833,4.62482014925,0.28155953481,8.4467860443e-05,0.0250552375369,0.0242034338764,0.00327373971032,1.92153630882,4.84696251215,0.487383273913,0.000146214982174,0.036782293965,0.035987791748,0.00327373971032,1.95099904622,4.6855867109,0.296378462135,8.89135386404e-05,0.041234717911,0.0405093478903,0.00327373971032,1.92856588051,4.98032948909,0.0659378078474,1.97813423542e-05,0.0319437278833,0.0311297122339,0.00327373971032,2.38565046438,5.65088984641,0.361423236805,0.000108426971041,0.0385960169968,0.037811318411,0.00327373971032,2.43596855057,5.71059564928,0.263699691254,7.91099073762e-05,1,1,4,0,3
1927-04,0.022135780713,0.0212299624248,0.00327373971032,1.87244821379,4.61210965176,0.667432032819,0.000200229609846,0.0263193233573,0.0255663152895,0.00327373971032,1.91898251216,4.80492185144,0.158064631227,4.74193893682e-05,0.0231834893387,0.0224191434484,0.00327373971032,1.95410672431,4.63116858091,0.195857373148,5.87572119444e-05,0.0231765689774,0.0224138501434,0.00327373971032,1.9173989791,4.89710711465,0.190433852432,5.71301557295e-05,0.029769689909,0.0289258340508,0.00327373971032,2.3887815039,5.44918240587,0.460890599342,0.000138267179803,0.0291995860541,0.028337857675,0.00327373971032,2.43991785861,5.57618975976,0.520465669172,0.000156139700752,1,1,4,0,3
1927-05,-0.0165987170122,-0.0174909189293,0.00327373971032,1.87704066066,4.64522945934,0.622044129149,0.000186613238745,-0.00570603767801,-0.00657852950815,0.00327373971032,1.91160904996,4.82924421897,0.556343839365,0.000166903151809,-0.00285984391182,-0.00358009991081,0.00327373971032,1.95360465525,4.67472797943,0.0488910688489,1.46673206547e-05,0.00489830546537,0.00417921275695,0.00327373971032,1.92275783124,4.94204976245,0.0450134336275,1.35040300882e-05,-0.0131733483506,-0.0140367542945,0.00327373971032,2.37828836465,5.30547600101,0.52605755185,0.000157817265555,-0.0100769030293,-0.0108761846544,0.00327373971032,2.43213863947,5.33158166279,0.312309822583,9.36929467749e-05,1,1,4,0,3
1927-06,0.0146274572764,0.0135172521211,0.00327373971032,1.87773508051,4.81848138051,1.34872158977,0.00040461647693,-0.00758776870215,-0.00835597501172,0.00327373971032,1.92030589475,4.95177228278,0.208725437438,6.26176312314e-05,-0.00571877948351,-0.00647403881584,0.00327373971032,1.94947432985,4.74717874149,0.165568846626,4.96706539879e-05,-0.00561548587073,-0.00636926079607,0.00327373971032,1.92096806183,5.02031540558,0.160620823357,4.8186247007e-05,0.00110670423786,0.000152635374156,0.00327373971032,2.37571624535,5.72950758057,0.828267284566,0.00024848018537,0.00265673504741,0.00170466317687,0.00327373971032,2.41829205534,5.8783180546,0.82161064069,0.000246483192207,1,1,4,0,3
1927-07,0.000502014428642,-0.000413805115452,0.00327373971032,1.90771377358,5.16272430045,0.700769552523,0.000210230865757,0.000321497765267,-0.000735830694023,0.00327373971032,1.96245679184,5.30197614049,1.17246593651,0.000351739780953,7.91521135985e-05,-0.000910928834432,0.00327373971032,1.97970377685,5.09479780696,0.948307565644,0.000284492269693,0.00315203309613,0.00228052311537,0.00327373971032,1.93805180282,5.26612326135,0.553071008093,0.000165921302428,0.00117729998701,0.000103509311952,0.00327373971032,2.45006102677,6.41056620828,1.22733998908,0.000368201996725,0.00152073592662,0.000453384571735,0.00327373971032,2.48903002552,6.49108814363,1.20587558848,0.000361762676545,1,1,4,0,3
1927-08,0.00635652837017,0.00313375927311,0.00327373971032,1.96108244732,5.33019969885,8.39060139573,0.00251718041872,0.0252528437681,0.0244109293119,0.00327373971032,2.15813668271,5.75639540006,0.454419259568,0.00013632577787,0.0406253585919,0.0397839196639,0.00327373971032,2.00702977775,5.18390305823,0.452834165277,0.000135850249583,0.0323171043639,0.0314612615119,0.00327373971032,2.15940179225,5.76697050692,0.500847245577,0.000150254173673,0.0261347040873,0.0243641347522,0.00327373971032,2.75589403832,3.51012573064,3.54993552235,0.00106498065671,0.0321984325432,0.0304036401295,0.00327373971032,2.54787566611,3.10497764655,3.63067911784,0.00108920373535,1,1,4,0,3
1927-09,0.0180502093496,0.0171330370317,0.00327373971032,2.01369649851,5.20775606996,0.7052787987,0.00021158363961,0.0173571326263,0.0140047732549,0.00327373971032,2.16705368706,5.79654930463,8.82256897686,0.00264677069306,0.00638742275243,0.00566461653315,0.00327373971032,2.01468126289,5.21333900331,0.057391803122,1.72175409366e-05,0.0436050636735,0.0428690005899,0.00327373971032,2.17991029849,5.84816429215,0.101581351032,3.04744053095e-05,0.0321964753569,0.0303026775739,0.00327373971032,2.76297007326,3.22541291483,3.96069701568,0.0011882091047,0.0281006269604,0.0272945558162,0.00327373971032,2.61255577637,3.05677330812,0.33494155293,0.000100482465879,1,1,4,0,3
1927-10,-0.00222666780606,-0.0055730695587,0.00327373971032,2.00687740818,5.47643034235,8.80271024766,0.0026408130743,-0.00555026537136,-0.00666012245457,0.00327373971032,2.18604269171,5.85554505065,1.34756134958,0.000404268404875,-0.0132199438523,-0.0141660166483,0.00327373971032,2.0341260055,5.31996629686,0.8016137256,0.00024048411768,-0.0200255945043,-0.0208486020381,0.00327373971032,2.22187219511,5.96585077273,0.391396184761,0.000117418855428,-0.0132197528555,-0.0152233560454,0.00327373971032,2.78253218971,3.0821000896,4.32671503875,0.00129801451162,-0.0153827492867,-0.0173375469527,0.00327373971032,2.63427182721,6.51464940451,4.16402995895,0.00124920898769,1,1,4,0,3
1927-11,0.0365610212196,0.0356852840941,0.00327373971032,2.00566801835,5.51915846853,0.567161490334,0.0001701484471,0.0391966182782,0.0357841999478,0.00327373971032,2.1825323488,5.89668305103,9.02276550686,0.00270682965206,0.035435786914,0.0344421274139,0.00327373971032,2.02209196211,5.347213302,0.960236072565,0.00028807082177,0.032239085468,0.0314258957067,0.00327373971032,2.15849223944,5.85326288632,0.358670276378,0.000107601082913,0.0445047873516,0.0425560646068,0.00327373971032,2.75272469767,6.83534542489,4.14378022177,0.00124313406653,0.0426498516696,0.0417177525843,0.00327373971032,2.60166370749,6.53654858501,0.755034689942,0.000226510406983,1,1,4,0,3
1927-12,0.00294578243043,0.00168449502114,0.00327373971032,2.02615393254,5.26729807006,1.85232910318,0.000555698730953,0.0550065627385,0.0541477027197,0.00327373971032,2.30149481677,6.18929538349,0.510904468191,0.000153271340457,0.0513522399138,0.0504155029673,0.00327373971032,2.03854513414,5.41117967394,0.770494227028,0.000231148268108,0.0272429445371,0.0263997003752,0.00327373971032,2.17599156332,5.96000804375,0.458851611793,0.000137655483538,0.0318909483867,0.0308157873799,0.00327373971032,2.72204278509,6.18982777438,1.23190776155,0.000369572328466,0.0317623240199,0.0307357910215,0.00327373971032,2.56437356423,5.9142728743,1.06981439999,0.000320944319996,1,1,4,0,3
1928-01,-0.00318890251491,-0.00444681770822,0.00327373971032,2.23073084441,5.83946488915,1.84108838323,0.000552326514969,0.00458435125774,0.00368333594619,0.00327373971032,2.41935079496,6.43934703158,0.651422110726,0.000195426633218,-0.00366303710194,-0.00444947918946,0.00327373971032,2.0420454847,5.45937914258,0.269511363947,8.08534091841e-05,0.0016077663635,0.000830214520271,0.00327373971032,2.22183203985,6.1965794086,0.239877216298,7.19631648893e-05,-0.000423992793399,-0.0013457088237,0.00327373971032,2.71088645107,6.588533971,0.720424506533,0.00021612735196,-0.00333222202545,-0.00423070086928,0.00327373971032,2.54890208013,6.46302005891,0.64296721829,0.000192890165487,1,1,4,0,3
1928-02,0.00412959997005,0.00293715991157,0.00327373971032,2.54742746309,6.98162820466,1.6228379338,0.000486851380141,-0.0266029035729,-0.0275210816331,0.00327373971032,2.47687742759,6.70197175608,0.708631272871,0.000212589381861,-0.0220485460841,-0.0228226888454,0.00327373971032,2.09847901912,5.68789275268,0.228513610104,6.85540830311e-05,-0.00516679204039,-0.0062069258675,0.00327373971032,2.42190414208,6.62059539654,1.11515049593,0.000334545148778,-0.00927590140886,-0.0104138946697,0.00327373971032,3,7.72567452888,1.44134860834,0.000432404582503,-0.00899318353374,-0.0100501363308,0.00327373971032,2.82942291677,7.36270501541,1.17121372904,0.000351364118711,1,1,4,0,3
1928-03,0.053757663998,0.0496661919911,0.00327373971032,2.54748704621,6.54785309697,11.286277762,0.0033858833286,0.0491229001882,0.0481919991175,0.00327373971032,2.43864860312,6.58024242313,0.751041307693,0.000225312392308,0.0159335039455,0.0152015412161,0.00327373971032,2.07297075876,5.60249041705,0.0879135033783,2.63740510135e-05,0.0296491772567,0.0289192094332,0.00327373971032,2.39965075726,6.54348859283,0.0812638172851,2.43791451855e-05,0.0505466589484,0.0484747636228,0.00327373971032,3,3.55886038282,4.55435549109,0.00136630664733,0.0351556371966,0.033214172529,0.00327373971032,2.81097721118,3.24311838475,4.11958663066,0.0012358759892,1,1,4,0,3
1928-04,-0.00852468772651,-0.0099468159772,0.00327373971032,2.61856053093,6.73448508407,2.38846524118,0.000716539572353,0.0562708010972,0.055516454096,0.00327373971032,2.49760373421,6.74277016587,0.16252774274,4.8758322822e-05,-0.000716346514484,-0.00149317400202,0.00327373971032,2.15820491147,5.83995311436,0.237462697318,7.12388091955e-05,0.0170253936064,0.0161058264481,0.00327373971032,2.67176098994,7.25675019276,0.713261599927,0.000213978479978,0.0259834944344,0.0249880285714,0.00327373971032,3,3.25289285059,0.966257282271,0.000289877184681,0.000738003758037,-0.000254155889393,0.00327373971032,3,3.13724587596,0.955236563642,0.000286570969093,1,1,4,0,3
1928-05,0.0155998146031,0.0110524288038,0.00327373971032,2.63763335379,6.71270367084,12.8059904033,0.00384179712098,0.0553071246314,0.0513106007175,0.00327373971032,2.5212440399,6.27862249066,10.9697841184,0.00329093523551,0.0176882266288,0.0167235287896,0.00327373971032,2.23505284152,6.06116420426,0.863697202659,0.000259109160798,0.0225335541412,0.0216070434383,0.00327373971032,2.81579295348,7.52933989188,0.736406748541,0.000220922024562,0.0353896763123,0.0342491860857,0.00327373971032,3,3.46624504384,1.44967182749,0.000434901548247,0.0215998777358,0.0193941863594,0.00327373971032,3,7.45561443579,5.0003423267,0.00150010269801,1,1,4,0,3
1928-06,-0.0121474791921,-0.0165101839818,0.00327373971032,3,8.24157952228,12.190387038,0.00365711611139,-0.00969191730312,-0.0106082814285,0.00327373971032,2.44142847837,6.63770988651,0.702584823583,0.000210775447075,-0.0518017563872,-0.0527137974568,0.00327373971032,2.27716652612,6.14570766923,0.688174637429,0.000206452391229,-0.0789796240703,-0.079799836475,0.00327373971032,3,7.91141897977,0.38207908789,0.000114623726367,-0.0353491692098,-0.0373323490785,0.00327373971032,3,3.92757860975,4.25863730132,0.00127759119039,-0.0536509533266,-0.0556655099294,0.00327373971032,3,3.92484874187,4.36322641473,0.00130896792442,1,1,4,0,3
1928-07,0.0817157611983,0.080803354173,0.00327373971032,3,8.20285513219,0.689394489795,0.000206818346938,0.034349892117,0.0335987624978,0.00327373971032,2.42714144672,6.55979385082,0.151803136349,4.55409409047e-05,0.0304753155445,0.0270942298887,0.00327373971032,2.15878850133,5.81723380369,8.91832325843,0.00267549697753,0.0615937277934,0.0576302746501,0.00327373971032,2.60239443192,6.81225744545,10.8595482166,0.00325786446499,0.0649867661517,0.062954127844,0.00327373971032,3,7.61144680376,4.42349876446,0.00132704962934,0.0592975883433,0.0562940320445,0.00327373971032,2.89485181316,7.135918483,7.65989206807,0.00229796762042,1,1,4,0,3
1928-08,0.0419144459809,0.0404349680541,0.00327373971032,2.79358916819,7.36621330473,2.57963082832,0.000773889248496,-0.00722026566461,-0.00806517075822,0.00327373971032,2.43789923474,6.36411016004,0.46438805089,0.000139316415267,-0.00682491282654,-0.00765721410271,0.00327373971032,2.15650088893,5.61268173991,0.422375326104,0.000126712597831,0.074256126707,0.0732510775435,0.00327373971032,2.53703235075,6.41637658229,0.998201616955,0.000299460485087,0.0388442820386,0.0377037027048,0.00327373971032,3,6.55165300059,1.4499688517,0.00043499065551,0.0356658945958,0.0345199329768,0.00327373971032,2.81105325119,5.97396170242,1.46790980239,0.000440372940716,1,1,4,0,3
1928-09,-0.054151208986,-0.0553859501178,0.00327373971032,2.76982484505,6.7400085643,1.76384151159,0.000529152453477,-0.0412054266577,-0.0426565321373,0.00327373971032,2.45152260403,6.55577591667,2.48505600429,0.000745516801287,0.038768945789,0.0379890183104,0.00327373971032,2.16269320564,5.74797913753,0.247796000918,7.43388002753e-05,0.0250568653222,0.0242946225196,0.00327373971032,2.42347875595,6.22752950124,0.188847081047,5.66541243141e-05,-0.0255282091904,-0.0267230641889,0.00327373971032,3,6.96651111226,1.63088773364,0.000489266320092,0.00788737244811,0.00697837893707,0.00327373971032,2.80046887427,5.89634130465,0.678016109008,0.000203404832702,1,1,4,0,3
1928-10,0.0403578147122,0.0391105648535,0.00327373971032,2.68636048906,6.4663354783,1.80553726779,0.000541661180338,0.0352586642329,0.0343923044543,0.00327373971032,2.3613478786,6.31129297002,0.535903667622,0.000160771100287,0.04903176666,0.0480366633906,0.00327373971032,2.17697002331,5.74310530166,0.965048636885,0.000289514591065,0.0566347910435,0.055815270086,0.00327373971032,2.42755757921,6.22409649944,0.379774263976,0.000113932279193,0.055358051098,0.0543655446038,0.00327373971032,2.97988622053,6.88337252973,0.95639271964,0.000286917815892,0.061896878483,0.0608278013511,0.00327373971032,2.86984356205,6.67242851601,1.21162817837,0.000363488453512,1,1,4,0,3
1928-11,0.112714685857,0.108408777077,0.00327373971032,2.65864151305,7.05848518401,12.001067008,0.00360032010241,0.0493705575095,0.0482268262865,0.00327373971032,2.50436060687,6.71693080864,1.46047514881,0.000438142544643,0.0470861032756,0.0462265457007,0.00327373971032,2.24868256343,5.95488255835,0.513229655293,0.000153968896588,0.0542660317394,0.0534881758376,0.00327373971032,2.44981593358,6.36331969502,0.240890744912,7.22672234737e-05,0.08615790715,0.0840872153349,0.00327373971032,3,3.63573614164,4.55034378939,0.00136510313682,0.0873443871557,0.0854564288006,0.00327373971032,2.87800685898,3.46875603182,3.94123225602,0.00118236967681,1,1,4,0,3
1928-12,0.0294271219213,0.0255202772258,0.00327373971032,2.29029689161,5.89256727393,10.6708533905,0.00320125601715,0.0391372414327,0.0383665362716,0.00327373971032,2.44095903961,6.5092087448,0.217054942724,6.51164828173e-05,0.0352132088068,0.0344659318317,0.00327373971032,2.205041022,5.82306931333,0.138960989194,4.16882967582e-05,0.0199125988754,0.0190801367809,0.00327373971032,2.46795474796,6.35727716459,0.422911386981,0.000126873416094,0.0340434306277,0.0320707154207,0.00327373971032,2.82097169506,7.03604044668,4.22375509533,0.0012671265286,0.030786576045,0.0289150061044,0.00327373971032,2.67941342928,6.50434231591,3.88660420737,0.00116598126221,1,1,4,0,3
1929-01,0.0302646082847,0.0268603289368,0.00324129807381,2.27803400325,5.99394534851,8.99563556539,0.00269869066962,0.0325392918095,0.0288433261296,0.00324129807381,2.40865571974,6.39341409392,9.96792333848,0.00299037700154,0.0735210840813,0.0727578732744,0.00324129807381,2.17606912446,5.72534081372,0.192073761753,5.76221285258e-05,0.120340341247,0.119606429813,0.00324129807381,2.46930949341,6.37678233474,0.0944091859529,2.83227557859e-05,0.0697943629957,0.0668629333596,0.00324129807381,2.8043084219,3.51215931857,7.41946985915,0.00222584095774,0.0853835590935,0.0836548384221,0.00324129807381,2.66596702681,3.32966403552,3.41043997681,0.00102313199304,1,1,4,0,3
1929-02,0.0780265872215,0.0745319724052,0.00324129807381,2.26519956336,5.87636621346,9.29675379337,0.00278902613801,0.10367586557,0.1001645227,0.00324129807381,2.39731760838,6.29505710027,9.35251396936,0.00280575419081,0.0645889437682,0.0637609790978,0.00324129807381,2.03653112752,5.31742083992,0.407919973805,0.000122375992141,0.0674202154804,0.0663951154935,0.00324129807381,2.14000302774,5.57262653861,1.06503769524,0.000319511308572,0.0977801269256,0.0948680356656,0.00324129807381,2.67994814751,6.59681897146,7.35500860563,0.00220650258169,0.0800853238559,0.0783400531453,0.00324129807381,2.4668562366,5.92907785307,3.46560677413,0.00103968203224,1,1,4,0,3
1929-03,0.121706185749,0.120636320279,0.00324129807381,2.13874617655,5.51233847941,1.21425597267,0.000364276791802,0.121759703051,0.120835530731,0.00324129807381,2.11397549305,5.56644495955,0.728612140716,0.000218583642215,0.126638707406,0.125855364146,0.00324129807381,1.95376173115,5.0582388998,0.259181940113,7.77545820339e-05,0.12893776383,0.128075760255,0.00324129807381,2.06867935215,5.30406307089,0.521382990782,0.000156414897235,0.143819322096,0.142801068761,0.00324129807381,2.43272236115,6.05499001115,1.04221552201,0.000312664656603,0.145064780964,0.144117568309,0.00324129807381,2.32651369697,5.64075576554,0.805413254459,0.000241623976338,1,1,4,0,3
